"refrigerador";"-127";"13";"7";"2020";"16";"15";"6";"3"
"refrigerador";"-5.5";"16";"7";"2020";"9";"0";"6";"3"
"refrigerador";"-5.1";"16";"7";"2020";"10";"30";"6";"3"
"refrigerador";"-5.1";"16";"7";"2020";"11";"30";"4";"3"
